u,v,key,osmid,name,highway,maxspeed,oneway,reversed,length,geometry,lanes,bridge,ref,tunnel,width,access,junction
42430247,42430828,0,497746842,West 11th Street,unclassified,25 mph,True,False,274.019,"LINESTRING (-73.998274 40.735391, -73.9984064 40.7354458, -74.0009783 40.7365407, -74.0011098 40.7365975)",,,,,,,
42430247,42430249,0,497746843,6th Avenue,secondary,25 mph,True,False,81.49699999999999,"LINESTRING (-73.998274 40.735391, -73.998231 40.7354498, -73.9978448 40.7359776, -73.997805 40.736032)",4,,,,,,
42430247,42449067,0,420522444,West 11th Street,residential,25 mph,True,False,309.115,"LINESTRING (-73.9950635 40.7340457, -73.9951575 40.7340864, -73.9981465 40.7353375, -73.998274 40.735391)",,,,,,,
42430249,42439070,0,646635889,West 12th Street,residential,25 mph,True,False,308.95300000000003,"LINESTRING (-73.997805 40.736032, -73.9976754 40.7359773, -73.9950217 40.7348564, -73.9947003 40.7347231, -73.9946012 40.7346805)",1,,,,,,
42430249,42439073,0,646635889,West 12th Street,residential,25 mph,True,False,272.176,"LINESTRING (-74.0006278 40.7372222, -74.0005241 40.7371785, -73.9979449 40.736091, -73.997805 40.736032)",1,,,,,,
42430253,42430255,0,496978510,6th Avenue,secondary,25 mph,True,False,86.97099999999999,"LINESTRING (-73.99684 40.737361, -73.9968326 40.7373712, -73.9967658 40.7374619, -73.9965829 40.7377102, -73.9964486 40.7378925, -73.9964183 40.7379336, -73.9963727 40.7379955, -73.996337 40.738044)",4,,,,,,
42430253,42440710,0,"[1080982434, 1080982435, 5672434]",West 14th Street,residential,25 mph,False,False,309.337,"LINESTRING (-73.9936325 40.7360074, -73.993745 40.7360551, -73.9941237 40.7362156, -73.9941739 40.7362368, -73.9960876 40.7370478, -73.9964358 40.7371936, -73.9967083 40.7373078, -73.99684 40.737361)","['4', '2']",,,,,,
42430253,42439823,0,"[196117073, 1080982436, 1080982437]",West 14th Street,residential,25 mph,False,False,273.84599999999995,"LINESTRING (-73.99968 40.7385578, -73.9995557 40.7385134, -73.9992704 40.7383943, -73.9991785 40.738356, -73.9989587 40.7382641, -73.9978443 40.7377902, -73.9977687 40.7377581, -73.9975522 40.7376569, -73.9973088 40.7375547, -73.9969792 40.7374183, -73.99684 40.737361)","['4', '2', '3']",,,,,,
42430255,42430257,0,196117090,6th Avenue,secondary,25 mph,True,False,81.35,"LINESTRING (-73.996337 40.738044, -73.996289 40.7381106, -73.9959117 40.7386336, -73.995874 40.738686)",,,,,,,
42430255,42439826,0,347306313,West 15th Street,residential,25 mph,True,False,274.484,"LINESTRING (-73.996337 40.738044, -73.9964183 40.7380782, -73.9964716 40.7381007, -73.9990577 40.7391929, -73.9991824 40.7392462)",1,,,,,,
42430255,42431490,0,5671359,West 15th Street,residential,25 mph,True,False,310.007,"LINESTRING (-73.99312 40.736691, -73.993247 40.7367486, -73.9937245 40.7369452, -73.9955735 40.7377245, -73.9962124 40.7379919, -73.996337 40.738044)",1,,,,,,
42430257,42430259,0,196117090,6th Avenue,secondary,25 mph,True,False,74.473,"LINESTRING (-73.995874 40.738686, -73.9958289 40.7387477, -73.9954817 40.7392232, -73.995446 40.739272)",,,,,,,
42430257,42449333,0,348477349,West 16th Street,residential,25 mph,True,False,310.32800000000003,"LINESTRING (-73.995874 40.738686, -73.9957428 40.7386308, -73.992777 40.737381, -73.9926537 40.7373314)",,,,,,,
42430257,42439830,0,496993763,West 16th Street,residential,25 mph,True,False,273.626,"LINESTRING (-73.998713 40.739881, -73.99859 40.7398329, -73.9960119 40.7387442, -73.995874 40.738686)",1,,,,,,
42430259,42439275,0,481403099,West 17th Street,residential,25 mph,True,False,273.928,"LINESTRING (-73.995446 40.739272, -73.9955859 40.739331, -73.9981636 40.7404179, -73.998287 40.74047)",,,,,,,
42430259,42439272,0,5670785,West 17th Street,residential,25 mph,True,False,308.329,"LINESTRING (-73.9922478 40.7379242, -73.992354 40.7379687, -73.9942821 40.7387808, -73.9953276 40.7392221, -73.995446 40.739272)",,,,,,,
42430263,42439834,0,5672450,West 19th Street,residential,25 mph,True,False,274.032,"LINESTRING (-73.994593 40.740442, -73.9947315 40.7405005, -73.9973028 40.7415866, -73.997434 40.741642)",,,,,,,
42430263,42454378,0,5672450,West 19th Street,residential,25 mph,True,False,308.577,"LINESTRING (-73.9913883 40.7390984, -73.9914985 40.7391446, -73.9944715 40.7403911, -73.994593 40.740442)",,,,,,,
42430265,42439836,0,156994961,West 21st Street,residential,25 mph,True,False,273.623,"LINESTRING (-73.9937398 40.7416174, -73.9938796 40.7416762, -73.9964613 40.7427611, -73.99658 40.742811)",,,,,,,
42430265,42430269,0,196117090,6th Avenue,secondary,25 mph,True,False,78.157,"LINESTRING (-73.9937398 40.7416174, -73.9936939 40.7416804, -73.9933292 40.7421814, -73.9932916 40.7422328)",,,,,,,
42430265,42443671,0,541330444,West 21st Street,residential,25 mph,True,False,309.037,"LINESTRING (-73.9905315 40.7402701, -73.9906552 40.7403226, -73.9936162 40.7415647, -73.9937398 40.7416174)",1,,,,10,,
42430269,42430271,0,196117090,6th Avenue,secondary,25 mph,True,False,86.054,"LINESTRING (-73.9932916 40.7422328, -73.9932421 40.7423013, -73.9928755 40.7428038, -73.9927979 40.7429103)",,,,,,,
42430269,42434268,0,846122853,West 22nd Street,residential,25 mph,True,False,309.01900000000006,"LINESTRING (-73.9932916 40.7422328, -73.9931578 40.7421766, -73.9901972 40.7409336, -73.9900833 40.7408858)",,,,,,,
42430269,42434270,0,813970417,West 22nd Street,residential,25 mph,True,False,273.78,"LINESTRING (-73.9961302 40.7434315, -73.9960048 40.7433786, -73.9934289 40.7422922, -73.9932916 40.7422328)",,,,,,,
42430271,42437881,0,"[1088320656, 465101198, 1088320655]",West 23rd Street,secondary,25 mph,False,True,309.193,"LINESTRING (-73.9895966 40.7415506, -73.9897118 40.7416002, -73.9903271 40.7418601, -73.9914501 40.7423368, -73.9923036 40.7426974, -73.9926657 40.7428505, -73.9927979 40.7429103)","['4', '6']",,,,,,
42430271,42437890,0,"[1088320657, 1088320658, 420598415]",West 23rd Street,secondary,25 mph,False,False,273.814,"LINESTRING (-73.9956382 40.7441065, -73.9955062 40.7440494, -73.9952122 40.7439222, -73.9934984 40.743201, -73.9934349 40.7431756, -73.9933662 40.7431503, -73.9932943 40.743125, -73.9932219 40.7430966, -73.9929262 40.74297, -73.9927979 40.7429103)",4,,,,,,
42430274,42439840,0,483704512,West 25th Street,residential,25 mph,True,False,273.638,"LINESTRING (-73.991871 40.744186, -73.992009 40.7442442, -73.9945914 40.7453334, -73.994709 40.745383)",1,,,,,,
42430274,42430277,0,630828586,6th Avenue,secondary,25 mph,True,False,79.03,"LINESTRING (-73.991871 40.744186, -73.991822 40.7442528, -73.9914668 40.7447375, -73.9914152 40.7448072)",4,,,,,,
42430277,42430279,0,"[489019752, 968394450]",6th Avenue,secondary,25 mph,True,False,77.961,"LINESTRING (-73.9914152 40.7448072, -73.9913678 40.7448723, -73.9911079 40.7452332, -73.9910103 40.7453629, -73.990968 40.745421)","['4', '5']",,,,,,
42430277,42439842,0,986615540,West 26th Street,residential,25 mph,True,False,274.27,"LINESTRING (-73.9942616 40.7460045, -73.9941381 40.7459525, -73.9919484 40.7450315, -73.991551 40.7448643, -73.9914152 40.7448072)",1,,,,,,
42430279,42434807,0,968394451,West 27th Street,residential,25 mph,True,False,274.14799999999997,"LINESTRING (-73.990968 40.745421, -73.9911053 40.7454788, -73.9936938 40.7465679, -73.993813 40.746618)",2,,,,,,
42430279,42430282,0,968394452,6th Avenue,secondary,25 mph,True,False,78.38499999999999,"LINESTRING (-73.990968 40.745421, -73.990923 40.745483, -73.9906568 40.7458465, -73.9905604 40.7459794, -73.990518 40.746038)",4,,,,,,
42430282,42438547,0,1022184083,West 28th Street,residential,25 mph,True,False,274.15099999999995,"LINESTRING (-73.9933621 40.7472363, -73.9932525 40.7471901, -73.9906438 40.746091, -73.990518 40.746038)",1,,,,,,
42430288,42430292,0,"[968394456, 968394455]",6th Avenue,secondary,25 mph,True,False,78.978,"LINESTRING (-73.989617 40.747277, -73.989572 40.7473375, -73.9893046 40.7476952, -73.9892035 40.747833, -73.9891568 40.7478958)","['4', '5']",,,,,,
42430288,42435420,0,226041020,West 30th Street,tertiary,25 mph,True,False,273.948,"LINESTRING (-73.992463 40.748469, -73.9923436 40.748419, -73.9902154 40.7475276, -73.9900749 40.7474688, -73.9897547 40.7473347, -73.989617 40.747277)",,,,,,,
42430292,42430295,0,"[978161521, 68668519]",6th Avenue,secondary,25 mph,True,False,78.426,"LINESTRING (-73.9891568 40.7478958, -73.9891161 40.7479511, -73.989005 40.7481021, -73.9887335 40.7484561, -73.9886948 40.7485081)",4,,,,,,
42430292,42435422,0,464515259,West 31st Street,tertiary,25 mph,True,False,274.898,"LINESTRING (-73.9891568 40.7478958, -73.9893168 40.7479662, -73.9896732 40.7481142, -73.990293 40.7483764, -73.9915799 40.7489208, -73.9918661 40.7490418, -73.992006 40.749101)",,,,,,,
42430295,42430298,0,460606347,6th Avenue,secondary,25 mph,True,False,78.44399999999999,"LINESTRING (-73.9886948 40.7485081, -73.9886558 40.7485602, -73.9882789 40.7490629, -73.9882353 40.7491217)",4,,,,,,
42430295,6223969260,0,"[1071919873, 460606348]",West 32nd Street,unclassified,25 mph,True,False,47.922,"LINESTRING (-73.9886948 40.7485081, -73.9885867 40.7484675, -73.9883715 40.7483789, -73.9882741 40.7483381, -73.9881935 40.7483045)",1,,,,,,
42430295,42439440,0,"[484170269, 1082072647]",West 32nd Street,residential,25 mph,True,False,275.917,"LINESTRING (-73.991563 40.749706, -73.9914095 40.7496414, -73.9909497 40.7494479, -73.9897553 40.7489534, -73.9888368 40.7485611, -73.9886948 40.7485081)",1,,,,,,
42430298,42430304,0,"[496982024, 439933932]",6th Avenue,secondary,25 mph,True,False,86.11,"LINESTRING (-73.9882353 40.7491217, -73.988196 40.7491755, -73.9879131 40.7495629, -73.9878017 40.7497154, -73.9877404 40.7497993)",4,,,,,,
42430298,4461990857,0,492489893,West 33rd Street,residential,25 mph,True,False,276.75,"LINESTRING (-73.9882353 40.7491217, -73.988392 40.7491889, -73.9904992 40.7500868, -73.9909655 40.7502855, -73.9910985 40.7503422)",1,,,,,,
42430298,42446701,0,"[690414969, 5671442]",West 33rd Street,residential,25 mph,True,False,308.21400000000006,"LINESTRING (-73.9850381 40.747774, -73.9851724 40.7478306, -73.9879356 40.748996, -73.9880169 40.7490303, -73.9882353 40.7491217)",,,,,,,
42430304,42437644,0,"[5670600, 1088325196]",West 34th Street,primary,25 mph,False,False,308.074,"LINESTRING (-73.984557 40.7484355, -73.9846923 40.7484934, -73.985047 40.748645, -73.9874153 40.7496595, -73.9876472 40.7497588, -73.9877404 40.7497993)","['4', '5']",,,,,yes,
42430304,42437654,0,384649121,West 34th Street,primary,25 mph,False,False,276.79799999999994,"LINESTRING (-73.9906121 40.7510092, -73.9904952 40.7509599, -73.9892997 40.7504561, -73.9892236 40.750424, -73.9891511 40.7503935, -73.9882862 40.7500289, -73.9880602 40.7499341, -73.987892 40.7498635, -73.9878518 40.7498458, -73.9877404 40.7497993)",4,,,,,yes,
42430304,42430308,0,"[496983396, 496983397]",6th Avenue,secondary,25 mph,True,False,82.607,"LINESTRING (-73.9877404 40.7497993, -73.9876991 40.7498816, -73.9874138 40.7502834, -73.9873258 40.7504055, -73.9872874 40.7504574)",4,,,,,,
42430308,42430311,0,"[384649120, 587038081]",6th Avenue,secondary,25 mph,True,False,80.262,"LINESTRING (-73.9872874 40.7504574, -73.9872453 40.7505152, -73.987037 40.7507992, -73.9868682 40.7510279, -73.9868238 40.751088)",3,,,,,,
42430308,42434946,0,"[496983398, 496983399]",West 35th Street,"['residential', 'unclassified']",,True,False,309.945,"LINESTRING (-73.9840705 40.7491045, -73.9841875 40.7491542, -73.9849092 40.7494537, -73.9870355 40.7503511, -73.9871766 40.7504121, -73.9872874 40.7504574)",3,,,,,,
42430311,42452973,0,46522006,West 36th Street,secondary,,True,False,309.57899999999995,"LINESTRING (-73.9868238 40.751088, -73.9867253 40.7510462, -73.9844684 40.7500849, -73.9840396 40.7499023, -73.9837567 40.7497841, -73.9836183 40.7497263)",2,,,,,,
42430311,42430314,0,384649120,6th Avenue,secondary,25 mph,True,False,76.885,"LINESTRING (-73.9868238 40.751088, -73.9867943 40.7511305, -73.9864356 40.7516472, -73.986399 40.7517)",3,,,,,,
42430314,42430317,0,384649120,6th Avenue,secondary,25 mph,True,False,78.464,"LINESTRING (-73.986399 40.7517, -73.9863517 40.7517646, -73.9859895 40.7522588, -73.985947 40.752317)",3,,,,,,
42430314,42443950,0,"[420904660, 5671181, 1036712190]",West 37th Street,secondary,25 mph,True,False,310.77500000000003,"LINESTRING (-73.9831749 40.7503415, -73.9833027 40.750395, -73.9856437 40.7513757, -73.9859694 40.7515125, -73.9860648 40.7515541, -73.986267 40.7516424, -73.986399 40.7517)","['2', '3']",,,,,,
42430317,42433604,0,542257009,West 38th Street,residential,,True,False,310.439,"LINESTRING (-73.985947 40.752317, -73.9858161 40.7522618, -73.9853845 40.75208, -73.9836784 40.7513611, -73.9836166 40.7513351, -73.9833179 40.7512092, -73.9828445 40.7510094, -73.9827265 40.7509597)",,,,,,,
42430468,42448563,0,"[1111952949, 24263967]",West Houston Street,tertiary,25 mph,True,False,190.755,"LINESTRING (-74.0030772 40.7283967, -74.0031587 40.7284048, -74.004575 40.728545, -74.0051729 40.7286042, -74.0053219 40.7286189)",2,,,,,,
42430468,4321748238,0,24263967,West Houston Street,tertiary,25 mph,True,False,19.41,"LINESTRING (-74.0028488 40.7283741, -74.0029571 40.7283849, -74.0030772 40.7283967)",2,,,,,,
42430468,5151708184,0,5669925,Congress Street,residential,25 mph,True,False,73.89699999999999,"LINESTRING (-74.0031249 40.7277347, -74.0031378 40.7279462, -74.0030933 40.7282798, -74.0030875 40.7283268, -74.0030772 40.7283967)",1,,,,,,
42430519,42430521,0,5669935,Duane Street,residential,25 mph,True,False,45.932,"LINESTRING (-74.0106317 40.7174635, -74.0105466 40.7174538, -74.0100927 40.7174024)",1,,,,,,
42430519,5812723036,0,556311124,Greenwich Street,residential,25 mph,True,False,62.928999999999995,"LINESTRING (-74.0106317 40.7174635, -74.0106456 40.7174058, -74.010766 40.7169068)",,,,,,,
42430519,42436050,0,556311124,Greenwich Street,residential,25 mph,True,False,73.376,"LINESTRING (-74.0104958 40.7181153, -74.0106189 40.7175249, -74.0106317 40.7174635)",,,,,,,
42430521,42430529,0,5669935,Duane Street,residential,25 mph,True,False,88.35000000000001,"LINESTRING (-74.0100927 40.7174024, -74.009633 40.7173438, -74.0091856 40.7172917, -74.0090579 40.7172754)",1,,,,,,
42430521,42430571,0,1022549184,Duane Street,residential,25 mph,True,False,98.351,"LINESTRING (-74.0100927 40.7174024, -74.0092307 40.7169882, -74.0091078 40.716928)",1,,,,,,
42430529,42430571,0,124814435,Hudson Street,secondary,25 mph,True,False,38.858000000000004,"LINESTRING (-74.0091078 40.716928, -74.009099 40.7169951, -74.0090677 40.7172164, -74.0090579 40.7172754)",,,,,,,
42430535,4561384853,0,46332307,Duane Street,secondary,25 mph,True,False,37.929,"LINESTRING (-74.0034162 40.7141387, -74.0032393 40.7140548, -74.0031567 40.7140177, -74.0030971 40.7139955, -74.0030237 40.7139735)",1,,,,,,
42430535,42430540,0,46332308,Duane Street,unclassified,25 mph,False,True,69.82000000000001,"LINESTRING (-74.0040114 40.7145736, -74.003946 40.7145235, -74.0036862 40.7143201, -74.0035485 40.7142137, -74.0035069 40.7141879, -74.0034162 40.7141387)",,,,,,no,
42430535,9121386338,0,496990369,Lafayette Street,secondary,25 mph,True,False,57.017,"LINESTRING (-74.0034162 40.7141387, -74.0034472 40.714034, -74.0035167 40.713865, -74.003552 40.7137974, -74.0035876 40.713738, -74.003649 40.7136604)",1,,,,,,
42430535,42445466,0,"[194923776, 1030282418, 1135342278]",Lafayette Street,secondary,25 mph,True,False,164.704,"LINESTRING (-74.0030308 40.7155864, -74.0030591 40.7154935, -74.0031576 40.7148709, -74.0031652 40.7148204, -74.003177 40.7147736, -74.0031928 40.7147261, -74.0032677 40.7145389, -74.0033796 40.7142373, -74.0034162 40.7141387)",2,,,,,,
42430540,42443588,0,46332309,Elk Street,unclassified,25 mph,True,False,71.821,"LINESTRING (-74.0044302 40.7140166, -74.0044135 40.7140884, -74.0043116 40.7142145, -74.0040702 40.7145026, -74.0040114 40.7145736)",,,,,,no,
42430550,4754091366,0,5669938,Duane Street,residential,25 mph,True,False,50.269,"LINESTRING (-74.0070959 40.716013, -74.0069778 40.7159583, -74.0065871 40.7157771)",,,,,,,
42430550,42430557,0,5669938,Duane Street,residential,25 mph,True,False,125.45700000000001,"LINESTRING (-74.0083657 40.7166018, -74.008256 40.7165509, -74.0072097 40.7160658, -74.0070959 40.716013)",,,,,,,
42430550,42445356,0,955237975,Church Street,secondary,25 mph,True,False,74.33200000000001,"LINESTRING (-74.0075519 40.7154408, -74.0075093 40.7154943, -74.0071466 40.7159493, -74.0070959 40.716013)",4,,,,,,
42430557,42445357,0,"[1022549186, 68668562]",West Broadway,secondary,25 mph,True,False,75.25500000000001,"LINESTRING (-74.0083657 40.7166018, -74.0084194 40.7165327, -74.0085704 40.7163386, -74.0087722 40.7160793, -74.0088192 40.7160188)","['2', '3']",,,,,,
42430557,42430571,0,1022549184,Duane Street,residential,25 mph,True,False,72.31400000000001,"LINESTRING (-74.0091078 40.716928, -74.0090162 40.7168839, -74.0084703 40.7166503, -74.0083657 40.7166018)",1,,,,,,
42430571,42436322,0,124814435,Hudson Street,secondary,25 mph,True,False,82.064,"LINESTRING (-74.0091994 40.7161935, -74.0091826 40.7162683, -74.0091184 40.7168472, -74.0091078 40.716928)",,,,,,,
42430589,246580466,0,"[22904149, 420908127]",11th Avenue,secondary,25 mph,False,False,80.418,"LINESTRING (-74.0065772 40.7495321, -74.0066001 40.7494681, -74.0066156 40.7494382, -74.0067559 40.7492378, -74.0069495 40.7489766, -74.0070034 40.7488871)","['4', '6']",,,,,,
42430589,246580736,0,"[1187625139, 194923799, 1138164085, 939613199]",11th Avenue,secondary,25 mph,True,False,95.14,"LINESTRING (-74.0070034 40.7488871, -74.0071074 40.7488099, -74.0071411 40.7487836, -74.0072521 40.7485815, -74.0073299 40.7484831, -74.0073927 40.7484123, -74.0074873 40.7483279, -74.0076356 40.7481885)","['2', '3']",,,,,,
42430589,42437914,0,"[116672333, 1167572190]",West 23rd Street,secondary,25 mph,False,"[False, True]",273.079,"LINESTRING (-74.0041638 40.7477028, -74.0043037 40.7477543, -74.004724 40.7479284, -74.0068673 40.74883, -74.0070034 40.7488871)",4,,,,,,
42430594,5730369220,0,989267828,11th Avenue,secondary,25 mph,True,False,9.391,"LINESTRING (-74.0060705 40.7501781, -74.006123 40.7501036)",6,,,,,,
42430594,42430597,0,989267828,11th Avenue,secondary,25 mph,True,False,77.93799999999999,"LINESTRING (-74.0056246 40.7507922, -74.0056668 40.7507312, -74.0060184 40.7502532, -74.0060705 40.7501781)",6,,,,,,
42430594,42453630,0,846127259,West 25th Street,residential,25 mph,True,False,273.75,"LINESTRING (-74.003236 40.748974, -74.0033704 40.7490311, -74.0059298 40.750118, -74.0060705 40.7501781)",1,,,,,,
42430597,42445310,0,597821266,West 26th Street,residential,25 mph,True,False,273.923,"LINESTRING (-74.0056246 40.7507922, -74.0054926 40.7507387, -74.0029213 40.7496499, -74.0027848 40.7495921)",1,,,,,,
42430597,42430600,0,989267828,11th Avenue,secondary,25 mph,True,False,77.728,"LINESTRING (-74.0051771 40.7514035, -74.0052189 40.7513469, -74.0055872 40.7508461, -74.0056246 40.7507922)",6,,,,,,
42430597,42445314,0,"[1138164081, 597821266]",West 26th Street,residential,25 mph,True,False,211.887,"LINESTRING (-74.0078208 40.7517211, -74.0076937 40.7516704, -74.0057604 40.7508472, -74.0056246 40.7507922)",1,,,,,,
42430600,42434827,0,989267827,West 27th Street,residential,25 mph,True,False,228.911,"LINESTRING (-74.0051771 40.7514035, -74.0053198 40.7514623, -74.0073978 40.7523406, -74.0074532 40.7523591, -74.0075552 40.7523993)",,,,,,,
